"","date","time","year","month","doy","dow","death","cvd","resp","temp","dptp","rhum","pm10","o3"
"4813",2000-03-05,4813,2000,3,65,"Sunday",95,35,10,11.1111111111111,36.5,NA,19.366143017,15.458807924
"4814",2000-03-06,4814,2000,3,66,"Monday",109,44,12,10.5555555555556,32.1,NA,64.512501565,18.91647565
"4815",2000-03-07,4815,2000,3,67,"Tuesday",109,47,6,18.8888888888889,49.7,NA,39.9508599748,23.102198257
"4816",2000-03-08,4816,2000,3,68,"Wednesday",130,60,12,19.4444444444444,50.9,NA,89.496535178,28.831685609
"4817",2000-03-09,4817,2000,3,69,"Thursday",87,40,3,7.77777777777778,32.7,NA,16.422025371,21.378283912
"4818",2000-03-10,4818,2000,3,70,"Friday",111,52,6,-1.11111111111111,21.9,NA,6.330355852,22.336636862
"4819",2000-03-11,4819,2000,3,71,"Saturday",119,46,8,-1.11111111111111,19,NA,1.343142617,29.2826202772
"4820",2000-03-12,4820,2000,3,72,"Sunday",99,47,4,1.11111111111111,19.3,NA,11.39902497,17.13878803
"4821",2000-03-13,4821,2000,3,73,"Monday",109,38,12,3.88888888888889,33.4,NA,38.6417116426,8.356753822
"4822",2000-03-14,4822,2000,3,74,"Tuesday",84,40,5,7.22222222222222,32.6,NA,42.3351594262,16.165811258
"4823",2000-03-15,4823,2000,3,75,"Wednesday",110,39,9,10,41.9,NA,33.22339472,18.434888172
"4824",2000-03-16,4824,2000,3,76,"Thursday",108,43,6,0.555555555555556,22.3,NA,1.259745446,37.43524988
"4825",2000-03-17,4825,2000,3,77,"Friday",102,45,6,0,18.5,NA,7.192201284,35.801044447
"4826",2000-03-18,4826,2000,3,78,"Saturday",113,47,6,1.11111111111111,20.8,NA,15.216150859,22.7811092256
"4827",2000-03-19,4827,2000,3,79,"Sunday",100,46,12,3.88888888888889,34.1,NA,31.182248636,15.715366331
"4828",2000-03-20,4828,2000,3,80,"Monday",126,56,6,9.44444444444444,46.4,NA,13.226795115,15.26535905
"4829",2000-03-21,4829,2000,3,81,"Tuesday",93,38,9,8.33333333333333,45.3,NA,42.0139099629,3.090889823
"4830",2000-03-22,4830,2000,3,82,"Wednesday",113,48,9,10.5555555555556,44,NA,53.083189686,8.384324235
"4831",2000-03-23,4831,2000,3,83,"Thursday",99,38,7,10,43.7,NA,67.059140731,15.436252187
"4832",2000-03-24,4832,2000,3,84,"Friday",99,38,7,13.8888888888889,49,NA,40.1097009555,18.916269624
"4833",2000-03-25,4833,2000,3,85,"Saturday",106,42,10,11.6666666666667,32.8,NA,21.144357231,32.488914865
"4834",2000-03-26,4834,2000,3,86,"Sunday",106,51,8,11.1111111111111,31.8,NA,27.200177146,30.7550262413
"4835",2000-03-27,4835,2000,3,87,"Monday",119,48,10,8.33333333333333,31.2,NA,8.434350812,28.5854619721
"4836",2000-03-28,4836,2000,3,88,"Tuesday",93,40,4,3.88888888888889,31.1,NA,8.460282237,15.373831886
"4837",2000-03-29,4837,2000,3,89,"Wednesday",90,34,11,4.44444444444444,29.3,NA,18.375485577,18.154916579
"4838",2000-03-30,4838,2000,3,90,"Thursday",111,49,11,4.44444444444444,31,NA,32.343552807,22.1354014639
"4839",2000-03-31,4839,2000,3,91,"Friday",97,38,8,7.22222222222222,28.1,NA,53.993915545,12.334615523
"4840",2000-04-01,4840,2000,4,92,"Saturday",98,42,7,11.1111111111111,33.9,NA,50.162600426,14.24091963
"4841",2000-04-02,4841,2000,4,93,"Sunday",98,42,4,10.5555555555556,42.5,NA,36.9656816583,21.8346183664
"4842",2000-04-03,4842,2000,4,94,"Monday",116,42,6,11.1111111111111,34.3,NA,29.932850859,16.693038876
"4843",2000-04-04,4843,2000,4,95,"Tuesday",111,42,8,3.33333333333333,19.7,NA,8.876861316,22.4347780558
"4844",2000-04-05,4844,2000,4,96,"Wednesday",122,39,10,6.66666666666667,23.8,NA,68.964676447,20.94810045
"4845",2000-04-06,4845,2000,4,97,"Thursday",120,52,8,11.6666666666667,27.3,NA,78.145626862,23.085798721
"4846",2000-04-07,4846,2000,4,98,"Friday",114,42,10,5,32.7,NA,22.065796899,13.940412173
"4847",2000-04-08,4847,2000,4,99,"Saturday",108,35,8,1.11111111111111,23,NA,26.220138632,25.4278515591
"4848",2000-04-09,4848,2000,4,100,"Sunday",115,59,5,7.22222222222222,26.7,NA,17.286757354,21.9269958125
"4849",2000-04-10,4849,2000,4,101,"Monday",120,51,6,2.77777777777778,28.1,NA,21.249539027,27.5968549027
"4850",2000-04-11,4850,2000,4,102,"Tuesday",86,37,5,1.11111111111111,33.1,NA,9.241555835,21.3553277376
"4851",2000-04-12,4851,2000,4,103,"Wednesday",122,46,5,3.88888888888889,25.3,NA,32.776214984,19.505776894
"4852",2000-04-13,4852,2000,4,104,"Thursday",99,49,4,9.44444444444444,28.3,NA,44.041976006,19.724399181
"4853",2000-04-14,4853,2000,4,105,"Friday",121,46,6,14.4444444444444,42.8,NA,104.797158079,22.274362881
"4854",2000-04-15,4854,2000,4,106,"Saturday",100,38,5,13.3333333333333,46.9,NA,50.681176059,22.0330360539
"4855",2000-04-16,4855,2000,4,107,"Sunday",125,45,13,6.66666666666667,40.9,NA,15.717770128,16.998838264
"4856",2000-04-17,4856,2000,4,108,"Monday",101,43,6,5,38.9,NA,8.627293933,14.365328444
"4857",2000-04-18,4857,2000,4,109,"Tuesday",120,44,7,8.88888888888889,42.5,NA,40.8555138899,7.267945583
"4858",2000-04-19,4858,2000,4,110,"Wednesday",97,39,11,11.1111111111111,48.8,NA,49.518190295,7.876070841
"4859",2000-04-20,4859,2000,4,111,"Thursday",108,40,10,11.6666666666667,50.2,NA,18.45166368,12.102401853
"4860",2000-04-21,4860,2000,4,112,"Friday",105,36,7,6.66666666666667,35,NA,0.409059489000001,28.1109022942
"4861",2000-04-22,4861,2000,4,113,"Saturday",97,48,9,8.88888888888889,31.4,NA,10.456039881,20.434799317
"4862",2000-04-23,4862,2000,4,114,"Sunday",84,35,5,8.33333333333333,40.3,NA,19.370885814,31.447393975
"4863",2000-04-24,4863,2000,4,115,"Monday",112,49,10,11.1111111111111,32.6,NA,23.233252586,33.021146031
"4864",2000-04-25,4864,2000,4,116,"Tuesday",112,54,5,9.44444444444444,23.4,NA,11.288392821,34.305573793
"4865",2000-04-26,4865,2000,4,117,"Wednesday",123,48,14,11.1111111111111,24.2,NA,29.333630917,26.6348311167
"4866",2000-04-27,4866,2000,4,118,"Thursday",123,48,8,11.6666666666667,26.3,NA,87.170106601,23.0563430064
"4867",2000-04-28,4867,2000,4,119,"Friday",127,47,14,12.2222222222222,32.2,NA,61.300063333,28.1815108057
"4868",2000-04-29,4868,2000,4,120,"Saturday",85,38,4,8.88888888888889,39.1,NA,7.544881262,21.5854735989
"4869",2000-04-30,4869,2000,4,121,"Sunday",113,50,9,12.2222222222222,40,NA,40.5599048358,22.6864389673
"4870",2000-05-01,4870,2000,5,122,"Monday",122,51,15,13.8888888888889,49.2,NA,46.787038123,20.482960093
"4871",2000-05-02,4871,2000,5,123,"Tuesday",97,40,4,13.8888888888889,43.1,NA,26.834937282,24.920011223
"4872",2000-05-03,4872,2000,5,124,"Wednesday",102,40,5,17.2222222222222,48.6,NA,59.817024076,30.523930603
"4873",2000-05-04,4873,2000,5,125,"Thursday",118,45,8,22.2222222222222,58.1,NA,76.741837898,29.9579261769
"4874",2000-05-05,4874,2000,5,126,"Friday",126,52,9,23.3333333333333,59.3,NA,78.010605406,32.46127415
"4875",2000-05-06,4875,2000,5,127,"Saturday",125,40,14,23.3333333333333,61.3,NA,38.6858250234,30.9742936511
"4876",2000-05-07,4876,2000,5,128,"Sunday",104,42,8,21.6666666666667,65,NA,34.0744709524,24.199441114
"4877",2000-05-08,4877,2000,5,129,"Monday",128,54,9,24.4444444444444,67.5,NA,101.111725854,23.6650146065
"4878",2000-05-09,4878,2000,5,130,"Tuesday",108,40,7,15,55,NA,10.237482926,20.76126936
"4879",2000-05-10,4879,2000,5,131,"Wednesday",104,43,6,12.7777777777778,45,NA,15.272923095,19.363800847
"4880",2000-05-11,4880,2000,5,132,"Thursday",114,44,10,19.4444444444444,59.9,NA,47.397993125,18.968394377
"4881",2000-05-12,4881,2000,5,133,"Friday",102,32,5,22.7777777777778,66.8,NA,40.5600560425,21.7083660693
"4882",2000-05-13,4882,2000,5,134,"Saturday",94,38,2,11.6666666666667,38.4,NA,15.557656991,23.2530212342
"4883",2000-05-14,4883,2000,5,135,"Sunday",105,48,10,11.1111111111111,33,NA,14.757236819,30.2702380652
"4884",2000-05-15,4884,2000,5,136,"Monday",108,48,9,13.8888888888889,35,NA,33.7872813892,17.84009423
"4885",2000-05-16,4885,2000,5,137,"Tuesday",95,44,6,16.1111111111111,49.6,NA,43.715532673,18.09430949
"4886",2000-05-17,4886,2000,5,138,"Wednesday",111,55,6,16.1111111111111,56.5,NA,49.672955642,14.107866121
"4887",2000-05-18,4887,2000,5,139,"Thursday",102,40,10,14.4444444444444,51.8,NA,30.253269204,27.6934122994
"4888",2000-05-19,4888,2000,5,140,"Friday",105,43,8,7.77777777777778,40.3,NA,-0.100853881000006,25.0739483202
"4889",2000-05-20,4889,2000,5,141,"Saturday",104,42,6,12.7777777777778,37.8,NA,16.02687721,23.0286402659
"4890",2000-05-21,4890,2000,5,142,"Sunday",104,47,3,13.8888888888889,48.6,NA,27.995013741,25.3986089246
"4891",2000-05-22,4891,2000,5,143,"Monday",122,40,5,19.4444444444444,56.4,NA,70.037626674,17.993292398
"4892",2000-05-23,4892,2000,5,144,"Tuesday",104,44,7,20.5555555555556,52,NA,42.1254417997,23.2457936497
"4893",2000-05-24,4893,2000,5,145,"Wednesday",94,42,7,20,42.2,NA,59.578602889,32.532543964
"4894",2000-05-25,4894,2000,5,146,"Thursday",121,51,10,17.7777777777778,36.5,NA,55.090847962,28.5150280935
"4895",2000-05-26,4895,2000,5,147,"Friday",89,41,5,16.1111111111111,48.5,NA,69.066898383,16.598814876
"4896",2000-05-27,4896,2000,5,148,"Saturday",102,44,10,15.5555555555556,55.9,NA,27.045116369,30.8566649503
"4897",2000-05-28,4897,2000,5,149,"Sunday",101,47,9,12.7777777777778,52,NA,5.026131012,24.7655704436
"4898",2000-05-29,4898,2000,5,150,"Monday",117,36,6,13.3333333333333,47.4,NA,6.95162121,25.027768907
"4899",2000-05-30,4899,2000,5,151,"Tuesday",102,44,4,18.3333333333333,61.4,NA,36.0768420927,25.8770436912
"4900",2000-05-31,4900,2000,5,152,"Wednesday",105,33,6,19.4444444444444,64.8,NA,53.93299376,13.314626959
"4901",2000-06-01,4901,2000,6,153,"Thursday",99,41,5,22.7777777777778,65.5,NA,60.028792079,31.678903
"4902",2000-06-02,4902,2000,6,154,"Friday",89,29,10,15.5555555555556,52.8,NA,21.274870261,25.0189809354
"4903",2000-06-03,4903,2000,6,155,"Saturday",87,44,3,12.7777777777778,44.9,NA,8.307590638,28.9809327808
"4904",2000-06-04,4904,2000,6,156,"Sunday",88,35,5,13.3333333333333,50.6,NA,14.406050025,27.6804398846
"4905",2000-06-05,4905,2000,6,157,"Monday",92,37,6,12.2222222222222,47,NA,20.632404556,30.4368968775
"4906",2000-06-06,4906,2000,6,158,"Tuesday",116,55,8,15.5555555555556,41.8,NA,45.318234898,20.221572708
"4907",2000-06-07,4907,2000,6,159,"Wednesday",122,61,8,17.7777777777778,46.8,NA,96.3554898,31.731084344
"4908",2000-06-08,4908,2000,6,160,"Thursday",113,43,10,25.5555555555556,59.8,NA,54.44235815,49.455961359
"4909",2000-06-09,4909,2000,6,161,"Friday",115,49,7,25,57.5,NA,86.571804221,54.355747755
"4910",2000-06-10,4910,2000,6,162,"Saturday",134,58,7,26.6666666666667,67,NA,89.502616546,31.252073161
"4911",2000-06-11,4911,2000,6,163,"Sunday",98,33,6,21.1111111111111,66.8,NA,26.050019742,15.258906458
"4912",2000-06-12,4912,2000,6,164,"Monday",109,43,8,13.8888888888889,56,NA,10.462573505,8.549605618
"4913",2000-06-13,4913,2000,6,165,"Tuesday",109,53,5,20.5555555555556,63.8,NA,32.486530225,12.017353871
"4914",2000-06-14,4914,2000,6,166,"Wednesday",90,40,8,22.2222222222222,64.6,NA,42.4820702093,25.8867605944
"4915",2000-06-15,4915,2000,6,167,"Thursday",95,36,4,21.1111111111111,58.8,NA,20.52239895,25.2564803748
"4916",2000-06-16,4916,2000,6,168,"Friday",114,43,5,19.4444444444444,60.3,NA,24.444793311,21.9366973845
"4917",2000-06-17,4917,2000,6,169,"Saturday",106,44,9,15.5555555555556,45.3,NA,15.770417712,25.2962413916
"4918",2000-06-18,4918,2000,6,170,"Sunday",92,39,5,18.3333333333333,46.9,NA,8.474229931,28.2777435248
"4919",2000-06-19,4919,2000,6,171,"Monday",89,32,3,18.8888888888889,57,NA,43.479582044,29.3217209806
"4920",2000-06-20,4920,2000,6,172,"Tuesday",101,40,9,23.3333333333333,68.6,NA,33.5014398457,19.740182393
"4921",2000-06-21,4921,2000,6,173,"Wednesday",114,52,6,23.3333333333333,58,NA,13.518593839,25.2181105976
"4922",2000-06-22,4922,2000,6,174,"Thursday",89,35,5,22.2222222222222,56.2,NA,13.548030464,27.7028164386
"4923",2000-06-23,4923,2000,6,175,"Friday",92,34,3,21.6666666666667,61.7,NA,33.3629508297,23.3595819554
"4924",2000-06-24,4924,2000,6,176,"Saturday",108,42,4,21.6666666666667,67.5,NA,30.606903702,21.7814948076
"4925",2000-06-25,4925,2000,6,177,"Sunday",99,33,11,23.8888888888889,65.1,NA,16.66577694,29.0767696136
"4926",2000-06-26,4926,2000,6,178,"Monday",120,42,8,22.2222222222222,63.9,NA,18.620028584,20.834019654
"4927",2000-06-27,4927,2000,6,179,"Tuesday",106,40,9,20,52.6,NA,17.604486548,18.995612547
"4928",2000-06-28,4928,2000,6,180,"Wednesday",84,32,9,16.6666666666667,57,NA,NA,9.257643288
"4929",2000-06-29,4929,2000,6,181,"Thursday",102,43,7,18.8888888888889,52.3,NA,27.71811722,19.142435785
"4930",2000-06-30,4930,2000,6,182,"Friday",105,42,5,18.8888888888889,54.7,NA,NA,19.797492483
"4931",2000-07-01,4931,2000,7,183,"Saturday",99,37,8,21.6666666666667,61.2,NA,NA,33.197439751
"4932",2000-07-02,4932,2000,7,184,"Sunday",85,30,6,23.3333333333333,70,NA,NA,34.240056059
"4933",2000-07-03,4933,2000,7,185,"Monday",97,42,5,20,64.7,NA,NA,20.693575757
"4934",2000-07-04,4934,2000,7,186,"Tuesday",88,44,7,21.1111111111111,64.5,NA,NA,27.0434635353
"4935",2000-07-05,4935,2000,7,187,"Wednesday",120,58,7,24.4444444444444,65,NA,35.9975393778,40.785479353
"4936",2000-07-06,4936,2000,7,188,"Thursday",89,40,6,23.3333333333333,64.2,NA,31.620542886,37.223795899
"4937",2000-07-07,4937,2000,7,189,"Friday",108,43,8,21.1111111111111,58,NA,26.620542886,23.173774872
"4938",2000-07-08,4938,2000,7,190,"Saturday",117,55,5,22.7777777777778,64,NA,52.620542886,32.431866973
"4939",2000-07-09,4939,2000,7,191,"Sunday",111,42,9,27.2222222222222,70.7,NA,56.620542886,35.87840725
"4940",2000-07-10,4940,2000,7,192,"Monday",98,37,4,22.7777777777778,68.3,NA,19.620542888,26.9113968522
"4941",2000-07-11,4941,2000,7,193,"Tuesday",119,51,2,20.5555555555556,64,NA,32.143355283,32.151817949
"4942",2000-07-12,4942,2000,7,194,"Wednesday",96,40,10,22.2222222222222,58.1,NA,27.620542886,36.082809811
"4943",2000-07-13,4943,2000,7,195,"Thursday",108,44,4,23.8888888888889,64.5,NA,40.620542886,32.308789754
"4944",2000-07-14,4944,2000,7,196,"Friday",97,39,13,25,63.4,NA,23.620542886,31.506230631
"4945",2000-07-15,4945,2000,7,197,"Saturday",116,40,7,22.7777777777778,60.1,NA,18.620542888,26.3978406185
"4946",2000-07-16,4946,2000,7,198,"Sunday",91,35,13,22.7777777777778,57.7,NA,20.620542888,21.937181587
"4947",2000-07-17,4947,2000,7,199,"Monday",94,37,7,25,63.4,NA,31.272498163,22.0126543607
"4948",2000-07-18,4948,2000,7,200,"Tuesday",98,38,3,18.8888888888889,54.3,NA,18.620542888,20.529831373
"4949",2000-07-19,4949,2000,7,201,"Wednesday",83,36,1,17.2222222222222,53.9,NA,14.620542888,18.994832661
"4950",2000-07-20,4950,2000,7,202,"Thursday",91,41,2,19.4444444444444,56.3,NA,38.620542886,16.430020718
"4951",2000-07-21,4951,2000,7,203,"Friday",100,40,7,19.4444444444444,51.1,NA,16.620542888,15.673574468
"4952",2000-07-22,4952,2000,7,204,"Saturday",97,40,9,17.2222222222222,53.9,NA,17.620542888,16.57285055
"4953",2000-07-23,4953,2000,7,205,"Sunday",98,40,10,17.2222222222222,49.7,NA,18.471518018,16.809716923
"4954",2000-07-24,4954,2000,7,206,"Monday",112,35,11,18.8888888888889,53.6,NA,31.620542886,29.5531115871
"4955",2000-07-25,4955,2000,7,207,"Tuesday",106,45,10,20.5555555555556,56.7,NA,45.620542886,30.3532187872
"4956",2000-07-26,4956,2000,7,208,"Wednesday",103,37,7,22.7777777777778,60.8,NA,84.620542886,34.455397399
"4957",2000-07-27,4957,2000,7,209,"Thursday",92,25,7,25,65.8,NA,64.620542886,30.2952431955
"4958",2000-07-28,4958,2000,7,210,"Friday",93,40,5,23.3333333333333,65.5,NA,28.620542886,30.9768512975
"4959",2000-07-29,4959,2000,7,211,"Saturday",111,43,7,22.7777777777778,65.9,NA,33.5218266554,47.587933903
"4960",2000-07-30,4960,2000,7,212,"Sunday",84,37,10,21.6666666666667,67.1,NA,17.620542888,34.783349589
"4961",2000-07-31,4961,2000,7,213,"Monday",111,36,9,21.1111111111111,66.2,NA,22.620542888,16.653827291
"4962",2000-08-01,4962,2000,8,214,"Tuesday",97,40,5,22.7777777777778,67.2,NA,32.620542886,16.695228257
"4963",2000-08-02,4963,2000,8,215,"Wednesday",101,47,5,24.4444444444444,64.6,NA,31.620542886,24.268307652
"4964",2000-08-03,4964,2000,8,216,"Thursday",97,44,9,17.2222222222222,54.5,NA,4.620542888,27.1929657832
"4965",2000-08-04,4965,2000,8,217,"Friday",104,44,7,19.4444444444444,53.8,NA,32.442667299,22.5826824937
"4966",2000-08-05,4966,2000,8,218,"Saturday",103,41,8,19.4444444444444,61.3,NA,40.620542886,22.5384212703
"4967",2000-08-06,4967,2000,8,219,"Sunday",108,49,6,25.5555555555556,70.6,NA,36.620542886,28.4557258301
"4968",2000-08-07,4968,2000,8,220,"Monday",112,44,9,24.4444444444444,66.5,NA,19.620542888,17.39636653
"4969",2000-08-08,4969,2000,8,221,"Tuesday",107,36,13,25,69.4,NA,30.620542886,18.774579099
"4970",2000-08-09,4970,2000,8,222,"Wednesday",112,46,7,26.1111111111111,67,NA,44.620542886,24.8875410655
"4971",2000-08-10,4971,2000,8,223,"Thursday",93,43,6,23.3333333333333,62.3,NA,32.8149130619,21.9255902078
"4972",2000-08-11,4972,2000,8,224,"Friday",97,41,9,21.6666666666667,60.8,NA,26.620542886,17.193326963
"4973",2000-08-12,4973,2000,8,225,"Saturday",104,43,9,21.6666666666667,61,NA,31.620542886,22.7162880947
"4974",2000-08-13,4974,2000,8,226,"Sunday",104,54,4,23.3333333333333,62.5,NA,26.620542886,24.5411172829
"4975",2000-08-14,4975,2000,8,227,"Monday",80,30,6,24.4444444444444,67.9,NA,64.620542886,28.4565504668
"4976",2000-08-15,4976,2000,8,228,"Tuesday",125,50,3,27.7777777777778,68.8,NA,54.620542886,37.426737359
"4977",2000-08-16,4977,2000,8,229,"Wednesday",102,40,5,21.1111111111111,54.9,NA,23.009651579,20.01426533
"4978",2000-08-17,4978,2000,8,230,"Thursday",81,35,3,20,62.3,NA,22.620542888,20.366900813
"4979",2000-08-18,4979,2000,8,231,"Friday",86,40,7,19.4444444444444,59.5,NA,9.620542888,21.7925111129
"4980",2000-08-19,4980,2000,8,232,"Saturday",108,47,6,17.7777777777778,56,NA,11.620542888,16.807634144
"4981",2000-08-20,4981,2000,8,233,"Sunday",106,44,7,18.3333333333333,54,NA,8.620542888,26.5140735383
"4982",2000-08-21,4982,2000,8,234,"Monday",109,54,3,19.4444444444444,56.3,NA,31.620542886,27.9643593297
"4983",2000-08-22,4983,2000,8,235,"Tuesday",119,32,12,24.4444444444444,67.6,NA,45.977436607,27.0367468721
"4984",2000-08-23,4984,2000,8,236,"Wednesday",93,42,7,24.4444444444444,69,NA,59.620542886,26.9821876126
"4985",2000-08-24,4985,2000,8,237,"Thursday",110,45,10,21.6666666666667,58.5,NA,33.620542886,25.2592626922
"4986",2000-08-25,4986,2000,8,238,"Friday",95,39,7,21.1111111111111,59,NA,75.620542886,23.8346986646
"4987",2000-08-26,4987,2000,8,239,"Saturday",101,43,7,22.7777777777778,64.6,NA,59.620542886,29.1242624522
"4988",2000-08-27,4988,2000,8,240,"Sunday",105,47,6,22.2222222222222,64.3,NA,16.620542888,41.2068373
"4989",2000-08-28,4989,2000,8,241,"Monday",89,40,6,23.8888888888889,64.2,NA,43.584773925,30.3105702796
"4990",2000-08-29,4990,2000,8,242,"Tuesday",83,29,5,25,68.7,NA,50.620542886,26.9065784993
"4991",2000-08-30,4991,2000,8,243,"Wednesday",109,41,4,25,70.6,NA,66.620542886,29.5673159753
"4992",2000-08-31,4992,2000,8,244,"Thursday",106,34,8,26.6666666666667,68.2,NA,66.620542886,35.312338248
"4993",2000-09-01,4993,2000,9,245,"Friday",100,40,7,26.6666666666667,69,NA,66.620542886,39.670439248
"4994",2000-09-02,4994,2000,9,246,"Saturday",103,49,10,26.1111111111111,67.3,NA,31.620542886,36.421414282
"4995",2000-09-03,4995,2000,9,247,"Sunday",99,40,4,25,66.8,NA,39.2514405914,35.108946243
"4996",2000-09-04,4996,2000,9,248,"Monday",93,35,3,18.8888888888889,55.1,NA,2.620542888,23.3720198491
"4997",2000-09-05,4997,2000,9,249,"Tuesday",89,43,5,17.2222222222222,45.2,NA,10.620542888,27.9956314129
"4998",2000-09-06,4998,2000,9,250,"Wednesday",91,33,4,16.1111111111111,48.4,NA,34.620542886,22.4747636146
"4999",2000-09-07,4999,2000,9,251,"Thursday",100,50,5,23.3333333333333,60.5,NA,65.620542886,25.0747484175
"5000",2000-09-08,5000,2000,9,252,"Friday",100,39,8,23.8888888888889,66.8,NA,52.620542886,13.218945203
"5001",2000-09-09,5001,2000,9,253,"Saturday",91,31,7,24.4444444444444,67.4,NA,31.468543827,17.132770383
"5002",2000-09-10,5002,2000,9,254,"Sunday",99,42,8,25.5555555555556,70.5,NA,21.620542888,12.695656903
"5003",2000-09-11,5003,2000,9,255,"Monday",91,39,9,23.8888888888889,67.9,NA,46.620542886,18.161238758
"5004",2000-09-12,5004,2000,9,256,"Tuesday",100,44,5,17.2222222222222,52.9,NA,20.620542888,16.465774436
"5005",2000-09-13,5005,2000,9,257,"Wednesday",79,33,5,17.2222222222222,49.7,NA,61.620542886,11.024280973
"5006",2000-09-14,5006,2000,9,258,"Thursday",103,41,3,18.3333333333333,52.5,NA,28.620542886,17.70374681
"5007",2000-09-15,5007,2000,9,259,"Friday",92,40,4,13.3333333333333,40.1,NA,17.471518018,11.898308214
"5008",2000-09-16,5008,2000,9,260,"Saturday",112,50,9,13.3333333333333,41,NA,14.620542888,13.060669756
"5009",2000-09-17,5009,2000,9,261,"Sunday",120,48,11,20,47.7,NA,20.620542888,26.9829000946
"5010",2000-09-18,5010,2000,9,262,"Monday",118,50,10,20.5555555555556,53.2,NA,79.620542886,22.8279212284
"5011",2000-09-19,5011,2000,9,263,"Tuesday",111,44,8,23.8888888888889,51.1,NA,91.620542886,38.350806309
"5012",2000-09-20,5012,2000,9,264,"Wednesday",101,42,9,14.4444444444444,53,NA,17.620542888,8.206914813
"5013",2000-09-21,5013,2000,9,265,"Thursday",102,49,7,12.2222222222222,40.5,NA,20.804851348,13.764848062
"5014",2000-09-22,5014,2000,9,266,"Friday",92,34,10,14.4444444444444,51.3,NA,31.620542886,6.040877143
